First,Second,Third,Fourth
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
00000,0.00000e+00,1.07379e-25,-1.07401e-25,1.11854e-28,-1.074006e-25
